query_id,db_id,pident,identity_bin,true_label,pred_label_blast,blast_correct
gb|WP_001985623.1|ARO:3004578|Abau_AbuO,gb|AAO42740.1|ARO:3007123|tet(O/W/O),32.075,lt_40,antibiotic efflux,antibiotic target protection,0
gb|AGL43631.1|ARO:3002782|QnrB70_mut60_1,gb|BBW41109.1|ARO:3003188|QnrB76,42.308,40_to_70,antibiotic target protection,antibiotic target protection,1
gb|AFH88686.1|ARO:3002763|QnrB48_mut15_1,gb|BBW41109.1|ARO:3003188|QnrB76,90.187,90_to_100,antibiotic target protection,antibiotic target protection,1
gb|AFH88686.1|ARO:3002763|QnrB48_mut30_1,gb|AKO62870.1|ARO:3003190|QnrB78,72.77,70_to_90,antibiotic target protection,antibiotic target protection,1
gb|AFH88686.1|ARO:3002763|QnrB48_mut45_1,gb|AKO62869.1|ARO:3003189|QnrB77,56.075,40_to_70,antibiotic target protection,antibiotic target protection,1
gb|AFH88686.1|ARO:3002763|QnrB48_mut60_1,gb|AKI82195.1|ARO:3003187|QnrB75,36.19,lt_40,antibiotic target protection,antibiotic target protection,1
gb|ABX00624.1|ARO:3002881|lmrC_mut15_1,gb|AKC61310.1|ARO:3007645|Cspo_cplR,26.465,lt_40,antibiotic target protection,antibiotic target protection,1
gb|ABX00624.1|ARO:3002881|lmrC_mut30_1,gb|AKC61310.1|ARO:3007645|Cspo_cplR,23.014,lt_40,antibiotic target protection,antibiotic target protection,1
gb|ABX00624.1|ARO:3002881|lmrC_mut45_1,gb|AKC61310.1|ARO:3007645|Cspo_cplR,19.759,lt_40,antibiotic target protection,antibiotic target protection,1
gb|ABC86904.2|ARO:3002714|QnrB1_mut15_1,gb|BBW41109.1|ARO:3003188|QnrB76,84.112,70_to_90,antibiotic target protection,antibiotic target protection,1
gb|ABC86904.2|ARO:3002714|QnrB1_mut30_1,gb|AKO62869.1|ARO:3003189|QnrB77,73.239,70_to_90,antibiotic target protection,antibiotic target protection,1
gb|ABC86904.2|ARO:3002714|QnrB1_mut45_1,gb|AKO62869.1|ARO:3003189|QnrB77,56.604,40_to_70,antibiotic target protection,antibiotic target protection,1
gb|ABC86904.2|ARO:3002714|QnrB1_mut60_1,gb|AKO62870.1|ARO:3003190|QnrB78,34.762,lt_40,antibiotic target protection,antibiotic target protection,1
gb|ACV83303.2|ARO:3002713|QnrA7_mut15_1,gb|CAQ79275.1|ARO:3004668|QnrAS,58.716,40_to_70,antibiotic target protection,antibiotic target protection,1
gb|ACV83303.2|ARO:3002713|QnrA7_mut30_1,gb|CAQ79275.1|ARO:3004668|QnrAS,50.917,40_to_70,antibiotic target protection,antibiotic target protection,1
gb|ACV83303.2|ARO:3002713|QnrA7_mut45_1,gb|CAQ79275.1|ARO:3004668|QnrAS,39.623,lt_40,antibiotic target protection,antibiotic target protection,1
gb|ACV83303.2|ARO:3002713|QnrA7_mut60_1,gb|CAQ79275.1|ARO:3004668|QnrAS,29.717,lt_40,antibiotic target protection,antibiotic target protection,1
gb|ACX92986.2|ARO:3002832|vgaD_mut15_1,gb|AKC61310.1|ARO:3007645|Cspo_cplR,35.624,lt_40,antibiotic target protection,antibiotic target protection,1
gb|ACX92986.2|ARO:3002832|vgaD_mut30_1,gb|AKC61310.1|ARO:3007645|Cspo_cplR,32.068,lt_40,antibiotic target protection,antibiotic target protection,1
gb|ACX92986.2|ARO:3002832|vgaD_mut45_1,gb|BAB80490.1|ARO:3007644|Cper_cplR,39.437,lt_40,antibiotic target protection,antibiotic target protection,1
gb|AEL00451.1|ARO:3002748|QnrB33_mut15_1,gb|AKO62869.1|ARO:3003189|QnrB77,84.112,70_to_90,antibiotic target protection,antibiotic target protection,1
gb|AEL00451.1|ARO:3002748|QnrB33_mut30_1,gb|AKI82195.1|ARO:3003187|QnrB75,64.623,40_to_70,antibiotic target protection,antibiotic target protection,1
gb|AEL00451.1|ARO:3002748|QnrB33_mut45_1,gb|AKO62870.1|ARO:3003190|QnrB78,54.673,40_to_70,antibiotic target protection,antibiotic target protection,1
gb|AEL00451.1|ARO:3002748|QnrB33_mut60_1,gb|AKO62870.1|ARO:3003190|QnrB78,42.512,40_to_70,antibiotic target protection,antibiotic target protection,1
gb|AGT59159.1|ARO:3002785|QnrB73_mut15_1,gb|BBW41109.1|ARO:3003188|QnrB76,82.71,70_to_90,antibiotic target protection,antibiotic target protection,1
gb|AGT59159.1|ARO:3002785|QnrB73_mut30_1,gb|AKO62869.1|ARO:3003189|QnrB77,69.626,40_to_70,antibiotic target protection,antibiotic target protection,1
gb|AGT59159.1|ARO:3002785|QnrB73_mut45_1,gb|AKO62870.1|ARO:3003190|QnrB78,57.009,40_to_70,antibiotic target protection,antibiotic target protection,1
gb|AGT59159.1|ARO:3002785|QnrB73_mut60_1,gb|AKI82195.1|ARO:3003187|QnrB75,39.286,lt_40,antibiotic target protection,antibiotic target protection,1
gb|ADM52193.1|ARO:3002744|QnrB29_mut15_1,gb|BBW41109.1|ARO:3003188|QnrB76,87.611,70_to_90,antibiotic target protection,antibiotic target protection,1
gb|ADM52193.1|ARO:3002744|QnrB29_mut30_1,gb|BBW41109.1|ARO:3003188|QnrB76,71.556,70_to_90,antibiotic target protection,antibiotic target protection,1
gb|ADM52193.1|ARO:3002744|QnrB29_mut45_1,gb|BBW41109.1|ARO:3003188|QnrB76,56.696,40_to_70,antibiotic target protection,antibiotic target protection,1
gb|ADM52193.1|ARO:3002744|QnrB29_mut60_1,gb|BBW41109.1|ARO:3003188|QnrB76,44.037,40_to_70,antibiotic target protection,antibiotic target protection,1
gb|AEM62764.1|ARO:3002802|QnrVC5_mut15_1,gb|CAQ79275.1|ARO:3004668|QnrAS,63.084,40_to_70,antibiotic target protection,antibiotic target protection,1
gb|AEM62764.1|ARO:3002802|QnrVC5_mut30_1,gb|CAQ79275.1|ARO:3004668|QnrAS,53.704,40_to_70,antibiotic target protection,antibiotic target protection,1
gb|AEM62764.1|ARO:3002802|QnrVC5_mut45_1,gb|CAQ79275.1|ARO:3004668|QnrAS,39.45,lt_40,antibiotic target protection,antibiotic target protection,1
gb|AEM62764.1|ARO:3002802|QnrVC5_mut60_1,gb|CAQ79275.1|ARO:3004668|QnrAS,31.507,lt_40,antibiotic target protection,antibiotic target protection,1
gb|AEL00452.1|ARO:3002749|QnrB34_mut15_1,gb|EFE09657.1|ARO:3002754|QnrB39,85.981,70_to_90,antibiotic target protection,antibiotic target protection,1
gb|AEL00452.1|ARO:3002749|QnrB34_mut30_1,gb|EFE09657.1|ARO:3002754|QnrB39,69.159,40_to_70,antibiotic target protection,antibiotic target protection,1
gb|AEL00452.1|ARO:3002749|QnrB34_mut45_1,gb|EFE09657.1|ARO:3002754|QnrB39,55.14,40_to_70,antibiotic target protection,antibiotic target protection,1
gb|AEL00452.1|ARO:3002749|QnrB34_mut60_1,gb|EFE09657.1|ARO:3002754|QnrB39,42.308,40_to_70,antibiotic target protection,antibiotic target protection,1
gb|CAE18141.1|ARO:3003111|lsaB_mut15_1,gb|AXF35727.1|ARO:3005121|lsaD,35.642,lt_40,antibiotic target protection,antibiotic target protection,1
gb|CAE18141.1|ARO:3003111|lsaB_mut30_1,gb|AXF35727.1|ARO:3005121|lsaD,30.06,lt_40,antibiotic target protection,antibiotic target protection,1
gb|ACS71746.1|ARO:3002737|QnrB22_mut15_1,gb|EFE09657.1|ARO:3002754|QnrB39,78.505,70_to_90,antibiotic target protection,antibiotic target protection,1
gb|ACS71746.1|ARO:3002737|QnrB22_mut30_1,gb|AKO62870.1|ARO:3003190|QnrB78,64.953,40_to_70,antibiotic target protection,antibiotic target protection,1
gb|ACS71746.1|ARO:3002737|QnrB22_mut45_1,gb|AKI82195.1|ARO:3003187|QnrB75,50.0,40_to_70,antibiotic target protection,antibiotic target protection,1
gb|ACS71746.1|ARO:3002737|QnrB22_mut60_1,gb|EFE09657.1|ARO:3002754|QnrB39,38.498,lt_40,antibiotic target protection,antibiotic target protection,1
gb|CAA36304.1|ARO:3000251|msrA_mut15_1,gb|QQA64075.1|ARO:3007043|msr(I),34.497,lt_40,antibiotic target protection,antibiotic target protection,1
gb|CAA36304.1|ARO:3000251|msrA_mut30_1,gb|AJP12342.1|ARO:3007637|cplR,24.468,lt_40,antibiotic target protection,antibiotic target protection,1
gb|CAA36304.1|ARO:3000251|msrA_mut45_1,gb|WP_045475347.1|ARO:3005334|DfrA42_TMP,32.727,lt_40,antibiotic target protection,antibiotic target replacement,0
gb|WP_063866109.1|ARO:3002760|QnrB45_mut15_1,gb|BBW41109.1|ARO:3003188|QnrB76,85.047,70_to_90,antibiotic target protection,antibiotic target protection,1
gb|WP_063866109.1|ARO:3002760|QnrB45_mut30_1,gb|BBW41109.1|ARO:3003188|QnrB76,71.495,70_to_90,antibiotic target protection,antibiotic target protection,1
gb|WP_063866109.1|ARO:3002760|QnrB45_mut45_1,gb|AKO62869.1|ARO:3003189|QnrB77,55.869,40_to_70,antibiotic target protection,antibiotic target protection,1
gb|AAL73129.1|ARO:3000616|mel_mut15_1,gb|QNR09091.1|ARO:3007044|mef(F),33.933,lt_40,antibiotic target protection,antibiotic efflux,0
gb|AAL73129.1|ARO:3000616|mel_mut30_1,gb|QNR09091.1|ARO:3007044|mef(F),31.899,lt_40,antibiotic target protection,antibiotic efflux,0
gb|AGL43629.1|ARO:3002780|QnrB68_mut15_1,gb|BBW41109.1|ARO:3003188|QnrB76,84.112,70_to_90,antibiotic target protection,antibiotic target protection,1
gb|AGL43629.1|ARO:3002780|QnrB68_mut30_1,gb|BBW41109.1|ARO:3003188|QnrB76,70.892,70_to_90,antibiotic target protection,antibiotic target protection,1
gb|AGL43629.1|ARO:3002780|QnrB68_mut45_1,gb|AKO62870.1|ARO:3003190|QnrB78,58.685,40_to_70,antibiotic target protection,antibiotic target protection,1
gb|AGL43629.1|ARO:3002780|QnrB68_mut60_1,gb|AAA26549.1|ARO:3002549|AAC(6')-Ic,25.0,lt_40,antibiotic target protection,antibiotic inactivation,0
gb|AFR46587.1|ARO:3002769|QnrB56_mut15_1,gb|BBW41109.1|ARO:3003188|QnrB76,80.088,70_to_90,antibiotic target protection,antibiotic target protection,1
gb|AFR46587.1|ARO:3002769|QnrB56_mut30_1,gb|BBW41109.1|ARO:3003188|QnrB76,69.469,40_to_70,antibiotic target protection,antibiotic target protection,1
gb|AFR46587.1|ARO:3002769|QnrB56_mut45_1,gb|BBW41109.1|ARO:3003188|QnrB76,51.584,40_to_70,antibiotic target protection,antibiotic target protection,1
gb|AFR46587.1|ARO:3002769|QnrB56_mut60_1,gb|AKO62870.1|ARO:3003190|QnrB78,42.553,40_to_70,antibiotic target protection,antibiotic target protection,1
gb|WP_063866081.1|ARO:3002755|QnrB40_mut15_1,gb|BBW41109.1|ARO:3003188|QnrB76,85.047,70_to_90,antibiotic target protection,antibiotic target protection,1
gb|WP_063866081.1|ARO:3002755|QnrB40_mut30_1,gb|AKO62870.1|ARO:3003190|QnrB78,67.299,40_to_70,antibiotic target protection,antibiotic target protection,1
gb|WP_063866081.1|ARO:3002755|QnrB40_mut45_1,gb|BBW41109.1|ARO:3003188|QnrB76,50.0,40_to_70,antibiotic target protection,antibiotic target protection,1
gb|WP_063866081.1|ARO:3002755|QnrB40_mut60_1,gb|BBW41109.1|ARO:3003188|QnrB76,41.748,40_to_70,antibiotic target protection,antibiotic target protection,1
gb|ABU52984.1|ARO:3002792|QnrS3_mut15_1,gb|CAQ79275.1|ARO:3004668|QnrAS,53.241,40_to_70,antibiotic target protection,antibiotic target protection,1
gb|ABU52984.1|ARO:3002792|QnrS3_mut30_1,gb|CAQ79275.1|ARO:3004668|QnrAS,44.86,40_to_70,antibiotic target protection,antibiotic target protection,1
gb|ABU52984.1|ARO:3002792|QnrS3_mut45_1,gb|CAQ79275.1|ARO:3004668|QnrAS,37.368,lt_40,antibiotic target protection,antibiotic target protection,1
gb|ABU52984.1|ARO:3002792|QnrS3_mut60_1,gb|CAQ79275.1|ARO:3004668|QnrAS,27.66,lt_40,antibiotic target protection,antibiotic target protection,1
gb|CAO82104.1|ARO:3002726|QnrB12_mut15_1,gb|EFE09657.1|ARO:3002754|QnrB39,85.446,70_to_90,antibiotic target protection,antibiotic target protection,1
gb|CAO82104.1|ARO:3002726|QnrB12_mut30_1,gb|EFE09657.1|ARO:3002754|QnrB39,66.355,40_to_70,antibiotic target protection,antibiotic target protection,1
gb|CAO82104.1|ARO:3002726|QnrB12_mut45_1,gb|EFE09657.1|ARO:3002754|QnrB39,51.174,40_to_70,antibiotic target protection,antibiotic target protection,1
gb|CAO82104.1|ARO:3002726|QnrB12_mut60_1,gb|EFE09657.1|ARO:3002754|QnrB39,45.283,40_to_70,antibiotic target protection,antibiotic target protection,1
gb|AAO43110.1|ARO:3000300|lsaA_mut15_1,gb|AXF35727.1|ARO:3005121|lsaD,45.968,40_to_70,antibiotic target protection,antibiotic target protection,1
gb|AAO43110.1|ARO:3000300|lsaA_mut30_1,gb|AXF35727.1|ARO:3005121|lsaD,40.161,40_to_70,antibiotic target protection,antibiotic target protection,1
gb|AAO43110.1|ARO:3000300|lsaA_mut45_1,gb|AXF35727.1|ARO:3005121|lsaD,33.833,lt_40,antibiotic target protection,antibiotic target protection,1
gb|CBH51823.1|ARO:3000556|tet(44)_mut15_1,gb|CAC41371.2|ARO:3007119|tet(O/32/O),59.341,40_to_70,antibiotic target protection,antibiotic target protection,1
gb|CBH51823.1|ARO:3000556|tet(44)_mut30_1,gb|CAC41371.2|ARO:3007119|tet(O/32/O),51.339,40_to_70,antibiotic target protection,antibiotic target protection,1
gb|CBH51823.1|ARO:3000556|tet(44)_mut45_1,gb|CAC41371.2|ARO:3007119|tet(O/32/O),38.389,lt_40,antibiotic target protection,antibiotic target protection,1
gb|CBH51823.1|ARO:3000556|tet(44)_mut60_1,gb|ABF69686.1|ARO:3007122|tet(O/W/32/O),31.561,lt_40,antibiotic target protection,antibiotic target protection,1
gb|CAA79727.1|ARO:3000191|tet(Q)_mut15_1,gb|CAC41371.2|ARO:3007119|tet(O/32/O),36.406,lt_40,antibiotic target protection,antibiotic target protection,1
gb|CAA79727.1|ARO:3000191|tet(Q)_mut30_1,gb|CAC41371.2|ARO:3007119|tet(O/32/O),30.263,lt_40,antibiotic target protection,antibiotic target protection,1
gb|CAA79727.1|ARO:3000191|tet(Q)_mut45_1,gb|CAC41371.2|ARO:3007119|tet(O/32/O),26.165,lt_40,antibiotic target protection,antibiotic target protection,1
gb|ACH87088.1|ARO:3000196|tet(32)_mut15_1,gb|CAC41371.2|ARO:3007119|tet(O/32/O),75.862,70_to_90,antibiotic target protection,antibiotic target protection,1
gb|ACH87088.1|ARO:3000196|tet(32)_mut30_1,gb|CAC41371.2|ARO:3007119|tet(O/32/O),61.912,40_to_70,antibiotic target protection,antibiotic target protection,1
gb|ACH87088.1|ARO:3000196|tet(32)_mut45_1,gb|CAC41371.2|ARO:3007119|tet(O/32/O),51.411,40_to_70,antibiotic target protection,antibiotic target protection,1
gb|ACH87088.1|ARO:3000196|tet(32)_mut60_1,gb|CAC41371.2|ARO:3007119|tet(O/32/O),37.667,lt_40,antibiotic target protection,antibiotic target protection,1
gb|ABW03157.2|ARO:3002722|QnrB8_mut15_1,gb|BBW41109.1|ARO:3003188|QnrB76,83.962,70_to_90,antibiotic target protection,antibiotic target protection,1
gb|ABW03157.2|ARO:3002722|QnrB8_mut30_1,gb|EFE09657.1|ARO:3002754|QnrB39,69.953,40_to_70,antibiotic target protection,antibiotic target protection,1
gb|ABW03157.2|ARO:3002722|QnrB8_mut45_1,gb|BBW41109.1|ARO:3003188|QnrB76,53.659,40_to_70,antibiotic target protection,antibiotic target protection,1
gb|ABW03157.2|ARO:3002722|QnrB8_mut60_1,gb|EFE09657.1|ARO:3002754|QnrB39,39.252,lt_40,antibiotic target protection,antibiotic target protection,1
gb|ACC54440.2|ARO:3002799|QnrVC1_mut15_1,gb|CAQ79275.1|ARO:3004668|QnrAS,63.303,40_to_70,antibiotic target protection,antibiotic target protection,1
gb|ACC54440.2|ARO:3002799|QnrVC1_mut30_1,gb|CAQ79275.1|ARO:3004668|QnrAS,46.33,40_to_70,antibiotic target protection,antibiotic target protection,1
gb|ACC54440.2|ARO:3002799|QnrVC1_mut45_1,gb|CAQ79275.1|ARO:3004668|QnrAS,40.0,40_to_70,antibiotic target protection,antibiotic target protection,1
gb|ACC54440.2|ARO:3002799|QnrVC1_mut60_1,gb|CAQ79275.1|ARO:3004668|QnrAS,38.889,lt_40,antibiotic target protection,antibiotic target protection,1
gb|AGL43630.1|ARO:3002781|QnrB69_mut15_1,gb|EFE09657.1|ARO:3002754|QnrB39,85.047,70_to_90,antibiotic target protection,antibiotic target protection,1
gb|AGL43630.1|ARO:3002781|QnrB69_mut30_1,gb|EFE09657.1|ARO:3002754|QnrB39,69.953,40_to_70,antibiotic target protection,antibiotic target protection,1
gb|AGL43630.1|ARO:3002781|QnrB69_mut45_1,gb|EFE09657.1|ARO:3002754|QnrB39,60.094,40_to_70,antibiotic target protection,antibiotic target protection,1
gb|AAA50325.1|ARO:3003036|oleB_mut15_1,gb|QQA64075.1|ARO:3007043|msr(I),25.31,lt_40,antibiotic target protection,antibiotic target protection,1
gb|AAA50325.1|ARO:3003036|oleB_mut30_1,gb|QQA64075.1|ARO:3007043|msr(I),23.881,lt_40,antibiotic target protection,antibiotic target protection,1
gb|AAA50325.1|ARO:3003036|oleB_mut45_1,gb|QQA64075.1|ARO:3007043|msr(I),26.966,lt_40,antibiotic target protection,antibiotic target protection,1
gb|AAA50325.1|ARO:3003036|oleB_mut60_1,gb|AJP12342.1|ARO:3007637|cplR,23.232,lt_40,antibiotic target protection,antibiotic target protection,1
gb|ABX72227.1|ARO:3002730|QnrB15_mut15_1,gb|BBW41109.1|ARO:3003188|QnrB76,81.858,70_to_90,antibiotic target protection,antibiotic target protection,1
gb|ABX72227.1|ARO:3002730|QnrB15_mut30_1,gb|BBW41109.1|ARO:3003188|QnrB76,65.929,40_to_70,antibiotic target protection,antibiotic target protection,1
gb|ABX72227.1|ARO:3002730|QnrB15_mut45_1,gb|BBW41109.1|ARO:3003188|QnrB76,50.446,40_to_70,antibiotic target protection,antibiotic target protection,1
gb|ABX72227.1|ARO:3002730|QnrB15_mut60_1,gb|BBW41109.1|ARO:3003188|QnrB76,44.796,40_to_70,antibiotic target protection,antibiotic target protection,1
gb|ADV91011.1|ARO:3000245|RbpA_mut30_1,gb|BAM16262.1|ARO:3004628|AAC(2')-IIa,50.0,40_to_70,antibiotic target protection,antibiotic inactivation,0
gb|AEH59666.1|ARO:3002741|QnrB26_mut15_1,gb|BBW41109.1|ARO:3003188|QnrB76,83.186,70_to_90,antibiotic target protection,antibiotic target protection,1
gb|AEH59666.1|ARO:3002741|QnrB26_mut30_1,gb|BBW41109.1|ARO:3003188|QnrB76,67.699,40_to_70,antibiotic target protection,antibiotic target protection,1
gb|AEH59666.1|ARO:3002741|QnrB26_mut45_1,gb|BBW41109.1|ARO:3003188|QnrB76,56.818,40_to_70,antibiotic target protection,antibiotic target protection,1
gb|AEH59666.1|ARO:3002741|QnrB26_mut60_1,gb|BBW41109.1|ARO:3003188|QnrB76,48.293,40_to_70,antibiotic target protection,antibiotic target protection,1
gb|ADU33193.1|ARO:3002708|QnrA2_mut15_1,gb|CAQ79275.1|ARO:3004668|QnrAS,54.128,40_to_70,antibiotic target protection,antibiotic target protection,1
gb|ADU33193.1|ARO:3002708|QnrA2_mut30_1,gb|CAQ79275.1|ARO:3004668|QnrAS,46.948,40_to_70,antibiotic target protection,antibiotic target protection,1
gb|ADU33193.1|ARO:3002708|QnrA2_mut45_1,gb|CAQ79275.1|ARO:3004668|QnrAS,37.963,lt_40,antibiotic target protection,antibiotic target protection,1
gb|AGL43625.1|ARO:3002776|QnrB64_mut15_1,gb|AKO62870.1|ARO:3003190|QnrB78,88.785,70_to_90,antibiotic target protection,antibiotic target protection,1
gb|AGL43625.1|ARO:3002776|QnrB64_mut30_1,gb|AKO62870.1|ARO:3003190|QnrB78,68.545,40_to_70,antibiotic target protection,antibiotic target protection,1
gb|AGL43625.1|ARO:3002776|QnrB64_mut45_1,gb|AKO62870.1|ARO:3003190|QnrB78,53.991,40_to_70,antibiotic target protection,antibiotic target protection,1
gb|ABV66096.1|ARO:3002731|QnrB16_mut15_1,gb|BBW41109.1|ARO:3003188|QnrB76,84.071,70_to_90,antibiotic target protection,antibiotic target protection,1
gb|ABV66096.1|ARO:3002731|QnrB16_mut30_1,gb|BBW41109.1|ARO:3003188|QnrB76,69.778,40_to_70,antibiotic target protection,antibiotic target protection,1
gb|ABV66096.1|ARO:3002731|QnrB16_mut45_1,gb|BBW41109.1|ARO:3003188|QnrB76,51.111,40_to_70,antibiotic target protection,antibiotic target protection,1
gb|ABV66096.1|ARO:3002731|QnrB16_mut60_1,gb|BBW41109.1|ARO:3003188|QnrB76,43.946,40_to_70,antibiotic target protection,antibiotic target protection,1
gb|ABP88094.1|ARO:3002723|QnrB9_mut15_1,gb|BBW41109.1|ARO:3003188|QnrB76,88.679,70_to_90,antibiotic target protection,antibiotic target protection,1
gb|ABP88094.1|ARO:3002723|QnrB9_mut30_1,gb|AKO62870.1|ARO:3003190|QnrB78,70.093,70_to_90,antibiotic target protection,antibiotic target protection,1
gb|ABP88094.1|ARO:3002723|QnrB9_mut45_1,gb|BBW41109.1|ARO:3003188|QnrB76,57.009,40_to_70,antibiotic target protection,antibiotic target protection,1
gb|ABP88094.1|ARO:3002723|QnrB9_mut60_1,gb|BBW41109.1|ARO:3003188|QnrB76,40.659,40_to_70,antibiotic target protection,antibiotic target protection,1
gb|AGH08253.1|ARO:3002803|QnrVC6_mut15_1,gb|CAQ79275.1|ARO:3004668|QnrAS,61.111,40_to_70,antibiotic target protection,antibiotic target protection,1
gb|AGH08253.1|ARO:3002803|QnrVC6_mut30_1,gb|CAQ79275.1|ARO:3004668|QnrAS,50.952,40_to_70,antibiotic target protection,antibiotic target protection,1
gb|AGH08253.1|ARO:3002803|QnrVC6_mut45_1,gb|CAQ79275.1|ARO:3004668|QnrAS,40.513,40_to_70,antibiotic target protection,antibiotic target protection,1
gb|AFU25656.1|ARO:3002765|QnrB50_mut15_1,gb|BBW41109.1|ARO:3003188|QnrB76,84.579,70_to_90,antibiotic target protection,antibiotic target protection,1
gb|AFU25656.1|ARO:3002765|QnrB50_mut30_1,gb|BBW41109.1|ARO:3003188|QnrB76,66.355,40_to_70,antibiotic target protection,antibiotic target protection,1
gb|AFU25656.1|ARO:3002765|QnrB50_mut45_1,gb|AKO62869.1|ARO:3003189|QnrB77,59.434,40_to_70,antibiotic target protection,antibiotic target protection,1
gb|AFU25656.1|ARO:3002765|QnrB50_mut60_1,gb|AKO62870.1|ARO:3003190|QnrB78,43.902,40_to_70,antibiotic target protection,antibiotic target protection,1
gb|ADM52186.1|ARO:3002742|QnrB27_mut15_1,gb|AKO62869.1|ARO:3003189|QnrB77,83.491,70_to_90,antibiotic target protection,antibiotic target protection,1
gb|ADM52186.1|ARO:3002742|QnrB27_mut30_1,gb|BBW41109.1|ARO:3003188|QnrB76,71.028,70_to_90,antibiotic target protection,antibiotic target protection,1
gb|ADM52186.1|ARO:3002742|QnrB27_mut45_1,gb|BBW41109.1|ARO:3003188|QnrB76,55.924,40_to_70,antibiotic target protection,antibiotic target protection,1
gb|ADM52186.1|ARO:3002742|QnrB27_mut60_1,gb|BBW41109.1|ARO:3003188|QnrB76,35.5,lt_40,antibiotic target protection,antibiotic target protection,1
gb|ACK75961.1|ARO:3002787|QnrC_mut15_1,gb|CAQ79275.1|ARO:3004668|QnrAS,59.174,40_to_70,antibiotic target protection,antibiotic target protection,1
gb|ACK75961.1|ARO:3002787|QnrC_mut30_1,gb|CAQ79275.1|ARO:3004668|QnrAS,49.296,40_to_70,antibiotic target protection,antibiotic target protection,1
gb|ACK75961.1|ARO:3002787|QnrC_mut45_1,gb|CAQ79275.1|ARO:3004668|QnrAS,41.463,40_to_70,antibiotic target protection,antibiotic target protection,1
gb|CBY88983.1|ARO:3002833|vgaE_mut15_1,gb|BAB80490.1|ARO:3007644|Cper_cplR,34.007,lt_40,antibiotic target protection,antibiotic target protection,1
gb|CBY88983.1|ARO:3002833|vgaE_mut30_1,gb|AJP12342.1|ARO:3007637|cplR,32.299,lt_40,antibiotic target protection,antibiotic target protection,1
gb|CBY88983.1|ARO:3002833|vgaE_mut45_1,gb|BAB80490.1|ARO:3007644|Cper_cplR,26.031,lt_40,antibiotic target protection,antibiotic target protection,1
